counterfactual_id,date,prior_target,new_target,NAV_open,NAV_before_transition,outgoing_proceeds_before_cost,exit_cost,incoming_notional_before_entry_cost,entry_cost,incoming_shares,incoming_entry_raw_close,NAV_after_transition,transition_type,stock_etf_cost_split,cross_asset_nominal_price_return_used,episode_id,variant
EP15_hold_pre_episode_incumbent,2025-05-06,6140,6669,0.5422075705807954,0.5589275865397114,0.5589275865397114,0.0030321821569779346,0.5558954043827334,0.0013553993973588001,0.0002609600023460587,2125.0,0.5545400049853747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-05-20,6669,2615,0.5897696337379839,0.6002079847441705,0.6002079847441705,0.003256128317237125,0.5969518564269334,0.0014555043630046134,0.005316931714856506,112.0,0.5954963520639287,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-05-27,2615,2368,0.6220810047908244,0.6273979353362036,0.6273979353362036,0.0034036337991989046,0.6239943015370046,0.0015214399931902938,0.0025563567209191556,243.5,0.6224728615438144,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-06-03,2368,1815,0.6518709816543619,0.6863818025842638,0.6863818025842638,0.0037236212790196315,0.6826581813052442,0.0016644758712668398,0.01918292127983035,35.5,0.6809937054339774,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-06-17,1815,2345,0.7548479230905093,0.732787607524927,0.732787607524927,0.003975372770822729,0.7288122347541043,0.001777009948247948,0.0009706745324510765,749.0,0.7270352248058564,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-07-15,2345,4991,0.7386832808112032,0.753243455853199,0.753243455853199,0.004086345748003604,0.7491571101051954,0.0018266153804440076,0.004790580094389431,156.0,0.7473304947247513,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-07-22,4991,1815,0.7305634643943885,0.6826576634504942,0.6826576634504942,0.003703417824218931,0.6789542456262753,0.0016554448338674485,0.015358249451075006,44.1,0.6772988007924078,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-07-29,1815,8358,0.7195339882442195,0.7187660874625107,0.7187660874625107,0.0038993060244841204,0.7148667814380266,0.0017430077620965885,0.006727582770527641,106.0,0.7131237736759299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2025-08-04,8358,,0.7602168530696234,0.7265789392169852,0.7265789392169852,0.003941690745252145,0.722637248471733,0.0,,,0.722637248471733,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-01-27,,5347,0.722637248471733,0.722637248471733,0.722637248471733,0.0,0.722637248471733,0.0017523953275439528,0.004519654251687706,159.5,0.7208848531441892,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-02-03,5347,3081,0.6169328173059045,0.6124131482267041,0.6124131482267041,0.00332234132912987,0.6090908068975742,0.0014851018844497575,0.0005548910548065064,1095.0,0.6076057050131245,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-02-10,3081,6223,0.6076057050131245,0.6214779813832871,0.6214779813832871,0.0033715180490043327,0.6181064633342828,0.0015070841048544714,0.00022140013616855594,2785.0,0.6165993792294283,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-03-12,6223,2327,0.7272994845106847,0.7992545041297701,0.7992545041297701,0.004335955684904002,0.7949185484448661,0.0019381921725146925,0.003153003404661437,251.5,0.7929803562723514,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-03-13,2327,3481,0.7929803562723514,0.8134749153950748,0.8134749153950748,0.004413101416018281,0.8090618139790565,0.0019726766698330562,0.02717471842791998,29.7,0.8070891373092234,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-03-17,3481,1785,0.7418697788010373,0.7527397072381999,0.7527397072381999,0.004083612911767235,0.7486560943264327,0.0018253937900526349,0.008243164465081458,90.6,0.7468307005363801,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-03-27,1785,3131,0.7229255106069636,0.7946410803952133,0.7946410803952133,0.004310927861144032,0.7903301525340692,0.0019270046199583923,0.00027711885691181405,2845.0,0.7884031479141109,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-03-31,3131,4958,0.7800895822067565,0.7620768565074886,0.7620768565074886,0.004134266946553126,0.7579425895609354,0.00184803637703066,0.003661474833820362,206.5,0.7560945531839048,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-04-08,4958,3037,0.8238318489143764,0.9062150281806572,0.9062150281806572,0.004916216527880065,0.9012988116527771,0.002197571443338094,0.0014501632906603855,620.0,0.899101240209439,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-05-05,3037,2308,1.321098746061354,1.3094974534690542,1.3094974534690542,0.007104023685069619,1.3023934297839845,0.0031755313246624567,0.0006001006459396408,2165.0,1.2992178984593221,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-05-12,2308,8210,1.347226029043987,1.3172209474285714,1.3172209474285714,0.0071459236398000005,1.3100750237887715,0.003194260797514286,0.0008431488793491981,1550.0,1.306880762991257,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-05-21,8210,6415,1.083446339492704,1.1256037700378982,1.1256037700378982,0.006106400452455598,1.1194973695854427,0.002729589142341903,0.002004969085176123,557.0,1.1167677804431007,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-06-02,6415,2356,1.2150112656167302,1.1588721312317989,1.1588721312317989,0.006286881311932509,1.1525852499198663,0.0028102649182371125,0.014265198325082249,80.6,1.1497749850016292,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-06-10,2356,5289,1.0071229990501909,0.9443561034645922,0.9443561034645922,0.005123131861295413,0.9392329716032968,0.002290063550901636,0.0005219737649316964,1795.0,0.9369429080523951,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_hold_pre_episode_incumbent,2026-06-29,5289,2303,0.8377678927153731,0.8325481550660562,0.8325481550660562,0.0045165737412333545,0.8280315813248228,0.002018929276035186,0.005036662512492607,164.0,0.8260126520487876,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,hold_pre_episode_incumbent
EP15_C0_targets_during_episode,2023-07-18,,2388,1.0,1.0,1.0,0.0,1.0,0.002425,0.0079806,125.0,0.997575,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-07-25,2388,3515,1.2050706342542745,1.1372354265979834,1.1372354265979834,0.00616950218929406,1.1310659244086894,0.0027577959095001097,0.004148191648894078,272.0,1.1283081284991892,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-08-01,3515,6531,1.0494925663309664,1.0266775333373175,1.0266775333373175,0.005569725618354947,1.0211078077189626,0.002489693018342995,0.0026354931816316156,386.5,1.0186181147006195,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-08-08,6531,8210,0.9382354864142362,0.9250580506378082,0.9250580506378082,0.00501843992471011,0.9200396107130981,0.002243265772796685,0.004682634412960721,196.0,0.9177963449403014,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-08-15,8210,2353,0.8592633708298268,0.9435507849360332,0.9435507849360332,0.00511876300827798,0.9384320219277552,0.0022881106534698805,0.025030585862948807,37.4,0.9361439112742853,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-08-22,2353,3583,0.958884428057421,0.9500408576599035,0.9500408576599035,0.005153971652804977,0.9448868860070986,0.002303849079825266,0.003863045233308497,244.0,0.9425830369272733,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-08-29,3583,1519,0.8382808035011101,0.8305546897707713,0.8305546897707713,0.004505759192006434,0.8260489305787648,0.0020140951226941205,0.002851331610574639,289.0,0.8240348354560707,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-09-05,1519,9958,0.8553994692038708,0.8240348354560709,0.8240348354560709,0.004470388982349185,0.8195644464737217,0.001998284475980972,0.004954946436349944,165.0,0.8175661619977408,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-09-07,9958,6274,0.8225210832624011,0.8200435834477238,0.8200435834477238,0.004448736440203901,0.8155948470075198,0.0019886056898607302,0.006026712898649327,135.0,0.8136062413176591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-09-12,6274,2436,0.7021121237073642,0.7051254755453437,0.7051254755453437,0.0038253057048334895,0.7013001698405101,0.0017099292781974583,0.009441163840247135,74.1,0.6995902405623127,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-10-12,2436,3325,0.6637139077807473,0.67315501111649,0.67315501111649,0.0036518659353069584,0.669503145181183,0.0016324009019574883,0.017857506531530096,37.4,0.6678707442792255,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-10-17,3325,3483,0.6339414560052036,0.6160839502022402,0.6160839502022402,0.003342255429847153,0.612741694772393,0.0014940035792404324,0.004116146068640758,148.5,0.6112476911931526,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-10-24,3483,3548,0.5659700887774971,0.568028145637717,0.568028145637717,0.003081552690084615,0.5649465929476324,0.0013774682531714638,0.003707691609831979,152.0,0.5635691246944609,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-10-31,3548,4162,0.5209306799628634,0.5505922383876144,0.5505922383876144,0.002986962893252808,0.5476052754943616,0.001335186178089965,0.0048129523287777235,113.5,0.5462700893162716,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-11-07,4162,3548,0.5558959995034495,0.5486765567402896,0.5486765567402896,0.002976570320316071,0.5456999864199735,0.0013305406500952023,0.0030242746987215463,180.0,0.5443694457698783,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-11-14,3548,2454,0.5534423020336764,0.5882214029197906,0.5882214029197906,0.003191101110839864,0.5850303018089508,0.0014264369020804922,0.000644866149068365,905.0,0.5836038649068703,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-11-21,2454,3545,0.5881179349163131,0.5971460308499007,0.5971460308499007,0.0032395172173607114,0.59390651363254,0.0014480791248110093,0.004937153620897741,120.0,0.592458434507729,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-11-29,3545,3362,0.6541728621027847,0.6368928239407202,0.6368928239407202,0.0034551435698784074,0.6334376803708418,0.0015444650980562466,0.0035105178626265864,180.0,0.6318932152727855,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2023-12-12,3362,2329,0.6476905388788254,0.6599773039675614,0.6599773039675614,0.0035803768740240204,0.6563969270935374,0.0016004449621213363,0.010877017975604917,60.2,0.6547964821314161,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-01-05,2329,3008,0.5710434041555088,0.5895343497614745,0.5895343497614745,0.003198223847455999,0.5863361259140184,0.0014296207981715756,0.00022539749715446892,2595.0,0.5849065051158469,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-01-12,3008,2362,0.5747635886111876,0.5860334158392453,0.5860334158392453,0.0031792312809279057,0.5828541845583174,0.0014211310334101698,0.01341252718627237,43.35,0.5814330535249073,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-01-16,2362,8227,0.5720443150835679,0.5613142700061966,0.5613142700061966,0.0030451299147836166,0.558269140091413,0.0013611871047650268,0.0017083066042535213,326.0,0.556907952986648,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-01-23,8227,3036,0.575699306045111,0.5859491496212189,0.5859491496212189,0.003178774136695113,0.5827703754845238,0.001420926687831456,0.003981845539703373,146.0,0.5813494487966924,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-02-20,3036,3324,0.6132299291201662,0.616980581235524,0.616980581235524,0.003347119653202718,0.6136334615823213,0.0014961779094961457,0.0013679045445202796,447.5,0.6121372836728252,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-03-12,3324,2379,0.8590440918440119,0.9438541767935908,0.9438541767935908,0.00512040890910523,0.9387337678844856,0.002288846378724458,0.0015581446281293864,601.0,0.9364449215057612,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-04-23,2379,2515,0.7853048801588682,0.794653770451948,0.794653770451948,0.004310996704701818,0.7903427737472462,0.001927035393345974,0.04679025153435609,16.85,0.7884157383539002,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-05-07,2515,2618,0.804792260886925,0.7720391671978623,0.7720391671978623,0.0041883124820484025,0.7678508547158138,0.001872194980454816,0.020786395108150856,36.85,0.7659786597353591,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-06-13,2618,3374,0.7659786597353594,0.7535068691662303,0.7535068691662303,0.0040877747652268,0.7494190944010035,0.0018272541577281085,0.0043213401170131525,173.0,0.7475918402432754,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-06-25,3374,1785,0.7538541323050623,0.7494839066625034,0.7494839066625034,0.004065950193644081,0.7454179564688593,0.0018174984736565709,0.010776818231814533,69.0,0.7436004579952028,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-07-16,1785,2308,0.766231812895836,0.7565326111862613,0.7565326111862613,0.004104189415685467,0.7524284217705758,0.0018345915821266837,0.0018196214065174523,412.5,0.750593830188449,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-08-05,2308,2881,0.7096523216843691,0.6386871576925038,0.6386871576925038,0.0034648778304818334,0.635222279862022,0.0015488163574043218,0.008021183082336934,79.0,0.6336734635046177,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-08-13,2881,2615,0.6962387109376132,0.7018535178922604,0.7018535178922604,0.0038075553345655127,0.6980459625576948,0.0017019947808887314,0.008803337140035476,79.1,0.6963439677768061,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-08-15,2615,3013,0.6840193405618276,0.7077883987282525,0.7077883987282525,0.00383975206310077,0.7039486466651518,0.0017163868669160124,0.006133032836665814,114.5,0.7022322597982357,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-08-23,3013,5443,0.7267643509009097,0.7604960466967309,0.7604960466967309,0.004125691053329765,0.7563703556434012,0.0018442029132395724,0.00580404732869355,130.0,0.7545261527301615,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-09-03,5443,3008,0.8502929664334156,0.8386847948147352,0.8386847948147352,0.004549865011869938,0.8341349298028653,0.002033810627425733,0.0002714848675939444,3065.0,0.8321011191754396,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-09-10,3008,4763,0.7330090648415988,0.7112903909549545,0.7112903909549545,0.0038587503709306284,0.7074316405840239,0.0017248791980657647,0.0007670725667238675,920.0,0.7057067613859581,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-10-15,4763,3583,0.7439952714232492,0.7439952714232492,0.7439952714232492,0.0040361743474711265,0.739959097075778,0.0018041885332013793,0.0015362224943654041,480.5,0.7381549085425767,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-10-22,3583,3013,0.7419954817763929,0.7266332363265483,0.7266332363265483,0.003941985307071525,0.7226912510194767,0.0017620855980918797,0.004422878315468619,163.0,0.7209291654213849,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-11-05,3013,3231,0.7165062604782872,0.7098719708808835,0.7098719708808835,0.0038510554420287933,0.7060209154388547,0.0017214395293861425,0.005943455492906907,118.5,0.7042994759094685,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2024-12-17,3231,2891,0.6329780081484889,0.6448649275442984,0.6448649275442984,0.003498392231927819,0.6413665353123705,0.0015637974492949235,0.01603515633742044,39.9,0.6398027378630756,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-04-09,2891,2303,0.5748603159356062,0.5451952755368051,0.5451952755368051,0.002957684369787168,0.542237591167018,0.0013220985431767526,0.013556779263755418,39.9,0.5409154926238412,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-04-22,2303,2412,0.591753425177932,0.6005653095957845,0.6005653095957845,0.003258066804557131,0.5973072427912274,0.0014563708757697775,0.0046550849368395125,128.0,0.5958508719154576,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-04-28,2412,6140,0.5888682388228217,0.5958508719154577,0.5958508719154577,0.003232490980141358,0.5926183809353164,0.001444938364394985,0.011942897829715584,49.5,0.5911734425709214,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-05-06,6140,6669,0.5422075705807954,0.5589275865397114,0.5589275865397114,0.0030321821569779346,0.5558954043827334,0.0013553993973588001,0.0002609600023460587,2125.0,0.5545400049853747,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-05-20,6669,2615,0.5897696337379839,0.6002079847441705,0.6002079847441705,0.003256128317237125,0.5969518564269334,0.0014555043630046134,0.005316931714856506,112.0,0.5954963520639287,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-05-27,2615,2368,0.6220810047908244,0.6273979353362036,0.6273979353362036,0.0034036337991989046,0.6239943015370046,0.0015214399931902938,0.0025563567209191556,243.5,0.6224728615438144,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-06-03,2368,1815,0.6518709816543619,0.6863818025842638,0.6863818025842638,0.0037236212790196315,0.6826581813052442,0.0016644758712668398,0.01918292127983035,35.5,0.6809937054339774,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-06-17,1815,2345,0.7548479230905093,0.732787607524927,0.732787607524927,0.003975372770822729,0.7288122347541043,0.001777009948247948,0.0009706745324510765,749.0,0.7270352248058564,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-07-15,2345,4991,0.7386832808112032,0.753243455853199,0.753243455853199,0.004086345748003604,0.7491571101051954,0.0018266153804440076,0.004790580094389431,156.0,0.7473304947247513,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-07-22,4991,1815,0.7305634643943885,0.6826576634504942,0.6826576634504942,0.003703417824218931,0.6789542456262753,0.0016554448338674485,0.015358249451075006,44.1,0.6772988007924078,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-07-29,1815,8358,0.7195339882442195,0.7187660874625107,0.7187660874625107,0.0038993060244841204,0.7148667814380266,0.0017430077620965885,0.006727582770527641,106.0,0.7131237736759299,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2025-08-04,8358,,0.7602168530696234,0.7265789392169852,0.7265789392169852,0.003941690745252145,0.722637248471733,0.0,,,0.722637248471733,stock_to_no_position,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2026-01-27,,5347,0.722637248471733,0.722637248471733,0.722637248471733,0.0,0.722637248471733,0.0017523953275439528,0.004519654251687706,159.5,0.7208848531441892,no_position_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2026-02-03,5347,3081,0.6169328173059045,0.6124131482267041,0.6124131482267041,0.00332234132912987,0.6090908068975742,0.0014851018844497575,0.0005548910548065064,1095.0,0.6076057050131245,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2026-02-10,3081,6223,0.6076057050131245,0.6214779813832871,0.6214779813832871,0.0033715180490043327,0.6181064633342828,0.0015070841048544714,0.00022140013616855594,2785.0,0.6165993792294283,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
EP15_C0_targets_during_episode,2026-03-12,6223,2327,0.7272994845106847,0.7992545041297701,0.7992545041297701,0.004335955684904002,0.7949185484448661,0.0019381921725146925,0.003153003404661437,251.5,0.7929803562723514,stock_to_stock,stock_brokerage_0.1425pct_each_side+sell_tax_0.3pct+slippage_10bp_each_side,False,15,C0_targets_during_episode
